ID,Description,setSize,enrichmentScore,NES,pvalue,FDR_corrected_p,BY_corrected_p
GO:0043982,histone H4-K8 acetylation,10,0.3258469148247726,0.89720885584432,0.5934489402697495,0.827494173331293,1
GO:0061515,myeloid cell development,14,0.297852404623859,0.9050289686727846,0.5934489402697495,0.827494173331293,1
GO:0098659,inorganic cation import across plasma membrane,10,0.3254217544745227,0.8960381906821127,0.5934489402697495,0.827494173331293,1
GO:0099587,inorganic ion import across plasma membrane,10,0.3254217544745227,0.8960381906821127,0.5934489402697495,0.827494173331293,1
GO:0070085,glycosylation,35,-0.23741286106910858,-0.92213134204404,0.5938144329896907,0.8275567232971878,1
GO:0010827,regulation of glucose transmembrane transport,13,-0.2979768380967843,-0.8944726474612771,0.5942622950819673,0.8277339361071546,1
GO:0001819,positive regulation of cytokine production,70,-0.2019630032317847,-0.9184045171327486,0.5946502057613169,0.8278274978802367,1
GO:0016137,glycoside metabolic process,11,-0.32305864335010565,-0.9080904554378557,0.5950413223140496,0.82792541934909,1
GO:0007029,endoplasmic reticulum organization,36,-0.23767570038605318,-0.9326099468818014,0.5958762886597938,0.828366182014001,1
GO:0010507,negative regulation of autophagy,25,-0.25101274710704163,-0.9078232267621597,0.596,0.828366182014001,1
GO:0006364,rRNA processing,103,0.19109852331252528,0.9336283509241883,0.5992647058823529,0.8324554391185969,1
GO:0048534,hematopoietic or lymphoid organ development,132,-0.1847184563749093,-0.9442936049953801,0.5995893223819302,0.8324583330111683,1
GO:0008033,tRNA processing,50,-0.2155912247781954,-0.914671455752914,0.6008064516129032,0.8336997051682276,1
GO:0030004,cellular monovalent inorganic cation homeostasis,26,0.24989554377592763,0.8946617277901373,0.601593625498008,0.8338953530667876,1
GO:0034620,cellular response to unfolded protein,26,0.24971566266911926,0.8940177277436288,0.601593625498008,0.8338953530667876,1
GO:0051345,positive regulation of hydrolase activity,116,-0.1871631325377143,-0.9322219801285824,0.6021276595744681,0.8341875949338176,1
GO:0071695,anatomical structure maturation,24,-0.25553594085161874,-0.9155655773457491,0.6032388663967612,0.8352787093186913,1
GO:2001021,negative regulation of response to DNA damage stimulus,20,-0.26262237837585234,-0.8992338058599504,0.6036217303822937,0.8353606896068096,1
GO:0010596,negative regulation of endothelial cell migration,11,0.3157262172565133,0.9003431656638327,0.6042471042471043,0.8355160256410256,1
GO:0001893,maternal placenta development,10,0.3230238283524144,0.8894355792884372,0.605009633911368,0.8355160256410256,1
GO:0031349,positive regulation of defense response,43,0.22627659549457693,0.9069561624888366,0.605009633911368,0.8355160256410256,1
GO:0006383,transcription by RNA polymerase III,12,0.3014104541497816,0.880404016522178,0.6053639846743295,0.8355160256410256,1
GO:0042391,regulation of membrane potential,42,0.2255009235552652,0.9011814636556288,0.6054158607350096,0.8355160256410256,1
GO:0051960,regulation of nervous system development,59,0.2126790106519643,0.9167433283498064,0.6058252427184466,0.8355160256410256,1
GO:0048469,cell maturation,18,-0.26982607106345646,-0.8922341831645964,0.606,0.8355160256410256,1
GO:1901653,cellular response to peptide,69,0.20426224863360726,0.9124342573232883,0.6073500967117988,0.8369303788644702,1
GO:0043409,negative regulation of MAPK cascade,26,-0.25245070186289137,-0.9173088778803468,0.608,0.8373788687299892,1
GO:0002285,lymphocyte activation involved in immune response,29,-0.2442325795437837,-0.908004818662185,0.6092184368737475,0.8377159219878223,1
GO:0032479,regulation of type I interferon production,29,-0.2442667434113579,-0.9081318326602333,0.6092184368737475,0.8377159219878223,1
GO:0032606,type I interferon production,29,-0.2442667434113579,-0.9081318326602333,0.6092184368737475,0.8377159219878223,1
GO:1903531,negative regulation of secretion by cell,18,0.28065651155554094,0.8986108849224199,0.6095617529880478,0.83774168501712,1
GO:0021695,cerebellar cortex development,10,-0.32309203454153956,-0.88540207742789,0.6107660455486542,0.8389500604369753,1
GO:0048738,cardiac muscle tissue development,29,-0.24358639795334083,-0.9056024528559977,0.6112224448897795,0.8391303884364473,1
GO:0048568,embryonic organ development,41,0.22886349848411838,0.9071976401777773,0.6116504854368932,0.8392716123937379,1
GO:0007163,establishment or maintenance of cell polarity,43,-0.22600793983030973,-0.9192235266182408,0.6128364389233955,0.8404520982259742,1
GO:1904589,regulation of protein import,18,0.27989709359873394,0.896179367340982,0.6135458167330677,0.8409780950547253,1
GO:0042471,ear morphogenesis,11,0.3098450189214919,0.8835719998960307,0.6138996138996139,0.8410164031183139,1
GO:0070555,response to interleukin-1,30,0.24146269102677909,0.8954766738505798,0.6150793650793651,0.8412148148148149,1
GO:0043583,ear development,23,0.26137883576433996,0.8970946536200249,0.6152304609218436,0.8412148148148149,1
GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,11,-0.3183329054123854,-0.8948068067738154,0.6157024793388429,0.8412148148148149,1
GO:0002444,myeloid leukocyte mediated immunity,18,-0.26745333384316367,-0.8843882502372541,0.616,0.8412148148148149,1
GO:0009306,protein secretion,51,0.21771558539120858,0.9082110779283084,0.616,0.8412148148148149,1
GO:0035592,establishment of protein localization to extracellular region,51,0.21771558539120858,0.9082110779283084,0.616,0.8412148148148149,1
GO:1900180,regulation of protein localization to nucleus,42,-0.22543330162367006,-0.914368332346334,0.6164948453608248,0.8414453706379105,1
GO:0071322,cellular response to carbohydrate stimulus,29,-0.24321470478769272,-0.9042205766701804,0.6172344689378757,0.8420096005965418,1
GO:0007498,mesoderm development,17,-0.27832077812563016,-0.9051384077041592,0.6177062374245473,0.8422080289449322,1
GO:0002237,response to molecule of bacterial origin,58,-0.20749458770954798,-0.9077871440819784,0.6186612576064908,0.84306478663271,1
GO:0045132,meiotic chromosome segregation,14,-0.29083670224680974,-0.8870573486592068,0.6190476190476191,0.8431461238849103,1
GO:0002683,negative regulation of immune system process,67,-0.2025881364180832,-0.9141005062748334,0.6194331983805668,0.843226310664685,1
GO:1902807,negative regulation of cell cycle G1/S phase transition,18,-0.26685654369948847,-0.8824148435747174,0.62,0.8435529783869268,1
GO:0006111,regulation of gluconeogenesis,11,-0.3159435795289327,-0.8880906142980652,0.621900826446281,0.8456620795806092,1
GO:0032273,positive regulation of protein polymerization,30,-0.24172225705377404,-0.9078008739558613,0.6224899598393574,0.8456620795806092,1
GO:0002028,regulation of sodium ion transport,12,0.2963704305982497,0.8656823739346583,0.6226053639846744,0.8456620795806092,1
GO:0042982,amyloid precursor protein metabolic process,14,-0.28936136343893637,-0.8825575378678728,0.6231884057971014,0.8456620795806092,1
GO:0051653,spindle localization,10,-0.31993246091305116,-0.8767435753437406,0.6231884057971014,0.8456620795806092,1
GO:0032504,multicellular organism reproduction,150,-0.18096572741984313,-0.9325975109017323,0.6244541484716157,0.8469343968498372,1
GO:0072655,establishment of protein localization to mitochondrion,40,0.22576869155371287,0.8951325850044896,0.6254826254826255,0.8472298745026018,1
GO:0071383,cellular response to steroid hormone stimulus,47,-0.2166705951918803,-0.9083666001108254,0.6255060728744939,0.8472298745026018,1
GO:1901987,regulation of cell cycle phase transition,87,-0.19641780786116575,-0.9213565619455888,0.6257796257796258,0.8472298745026018,1
GO:0032872,regulation of stress-activated MAPK cascade,30,-0.24099352921609485,-0.9050640975580885,0.6265060240963856,0.8472298745026018,1
GO:2001251,negative regulation of chromosome organization,28,0.24436858350664947,0.8861991430338385,0.6267748478701826,0.8472298745026018,1
GO:0034599,cellular response to oxidative stress,61,-0.20749746972984764,-0.9126644940208215,0.6270833333333333,0.8472298745026018,1
GO:0000165,MAPK cascade,116,0.18540153192126735,0.9206542663579519,0.6278195488721805,0.8472298745026018,1
GO:0070167,regulation of biomineral tissue development,10,0.31645444895554076,0.8713470073114834,0.628131021194605,0.8472298745026018,1
GO:0110149,regulation of biomineralization,10,0.31645444895554076,0.8713470073114834,0.628131021194605,0.8472298745026018,1
GO:0030641,regulation of cellular pH,23,-0.25289266053641835,-0.8996134424232,0.6282306163021869,0.8472298745026018,1
GO:0030838,positive regulation of actin filament polymerization,21,-0.25702109664582695,-0.8897736992076614,0.6282828282828283,0.8472298745026018,1
GO:0051453,regulation of intracellular pH,19,-0.26534595587787874,-0.8881633838652021,0.6288032454361054,0.8474888649976963,1
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,26,-0.24801718996543287,-0.9011991986688562,0.632,0.8512202692740465,1
GO:0099111,microtubule-based transport,40,-0.22278990110185184,-0.895827216778552,0.6322314049586777,0.8512202692740465,1
GO:0010563,negative regulation of phosphorus metabolic process,86,-0.19590163451379952,-0.9144931766294973,0.6333333333333333,0.8522237901230851,1
GO:0007268,chemical synaptic transmission,80,0.19860202549448377,0.91684647423497,0.6340508806262231,0.8522237901230851,1
GO:0098916,anterograde trans-synaptic signaling,80,0.19860202549448377,0.91684647423497,0.6340508806262231,0.8522237901230851,1
GO:0032370,positive regulation of lipid transport,11,-0.3128858481305576,-0.8794955905916482,0.6342975206611571,0.8522237901230851,1
GO:0046685,response to arsenic-containing substance,12,0.29311329398332087,0.8561684499195351,0.6360153256704981,0.8540871777084057,1
GO:0006626,protein targeting to mitochondrion,35,0.23182105595549996,0.8924760454364955,0.6363636363636364,0.8541105280574859,1
GO:0007094,mitotic spindle assembly checkpoint signaling,12,0.2928543085388064,0.8554119671153321,0.6379310344827587,0.8544256433260582,1
GO:0031577,spindle checkpoint signaling,12,0.2928543085388064,0.8554119671153321,0.6379310344827587,0.8544256433260582,1
GO:0071173,spindle assembly checkpoint signaling,12,0.2928543085388064,0.8554119671153321,0.6379310344827587,0.8544256433260582,1
GO:0071174,mitotic spindle checkpoint signaling,12,0.2928543085388064,0.8554119671153321,0.6379310344827587,0.8544256433260582,1
GO:0002200,somatic diversification of immune receptors,16,-0.279998686390061,-0.8842740667726109,0.6382536382536382,0.8544256433260582,1
GO:0072331,signal transduction by p53 class mediator,42,-0.22256178903495877,-0.9027213389423401,0.6391752577319587,0.8552158321442123,1
GO:1901184,regulation of ERBB signaling pathway,17,-0.2715655293161153,-0.8831693862309232,0.6398390342052314,0.8552275735082571,1
GO:0051781,positive regulation of cell division,12,0.29227338083448423,0.8537151079747395,0.6398467432950191,0.8552275735082571,1
GO:0010038,response to metal ion,72,-0.19719619300278912,-0.9032911481232185,0.6405622489959839,0.8552980675937064,1
GO:0048024,"regulation of mRNA splicing, via spliceosome",30,-0.23828510063958308,-0.8948924490770078,0.6405622489959839,0.8552980675937064,1
GO:0034637,cellular carbohydrate biosynthetic process,11,0.3026210079986991,0.8629715919871334,0.640926640926641,0.8553350789624418,1
GO:0051048,negative regulation of secretion,20,0.26857766791551685,0.8834689669922561,0.6415841584158416,0.8553350789624418,1
GO:1904950,negative regulation of establishment of protein localization,20,0.2679246757914846,0.8813209913926827,0.6415841584158416,0.8553350789624418,1
GO:0040011,locomotion,264,0.17024871439117062,0.9432398236816599,0.6424474187380497,0.8560437727222024,1
GO:0048511,rhythmic process,40,-0.2204188047875242,-0.8862931553086519,0.6446280991735537,0.8575643304350611,1
GO:0051336,regulation of hydrolase activity,208,-0.17092212317368655,-0.9319451922616276,0.6446808510638298,0.8575643304350611,1
GO:0009451,RNA modification,59,-0.2028149462795437,-0.8870577153293957,0.6447638603696099,0.8575643304350611,1
GO:0002377,immunoglobulin production,21,0.26487239015544406,0.8885620185434764,0.6449704142011834,0.8575643304350611,1
GO:0000096,sulfur amino acid metabolic process,12,-0.2984540229840539,-0.8610604996442051,0.6458333333333334,0.8575643304350611,1
GO:0030902,hindbrain development,20,-0.25610726641138637,-0.8769256957756457,0.6458752515090543,0.8575643304350611,1
GO:0046839,phospholipid dephosphorylation,13,0.29007222138142763,0.8590219812611083,0.6459143968871596,0.8575643304350611,1
GO:0006487,protein N-linked glycosylation,13,-0.28802473459858935,-0.8645982303062507,0.6475409836065574,0.858985203777405,1
GO:0007127,meiosis I,15,-0.2820939504587815,-0.8764418726900621,0.6480331262939959,0.858985203777405,1
GO:0043271,negative regulation of ion transport,19,0.27132034977556013,0.8845025464445796,0.6483300589390962,0.858985203777405,1
GO:0097581,lamellipodium organization,21,-0.2534101942301008,-0.8772732234029617,0.6484848484848484,0.858985203777405,1
GO:0042058,regulation of epidermal growth factor receptor signaling pathway,16,-0.27878310985691235,-0.8804351101749958,0.6486486486486487,0.858985203777405,1
GO:0046488,phosphatidylinositol metabolic process,31,-0.23214435384031454,-0.8801660435678562,0.6498993963782697,0.8595887214472389,1
GO:0050770,regulation of axonogenesis,20,-0.2547883675499515,-0.8724097118368547,0.6498993963782697,0.8595887214472389,1
GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,10,-0.31187822289954237,-0.8546717248898028,0.650103519668737,0.8595887214472389,1
GO:0033157,regulation of intracellular protein transport,50,-0.21065168902006498,-0.8937148868235385,0.6512096774193549,0.8601263601263601,1
GO:0016447,somatic recombination of immunoglobulin gene segments,12,0.29045983250177765,0.8484178290838137,0.6513409961685823,0.8601263601263601,1
GO:0001101,response to acid chemical,36,0.22648978416764393,0.8809687403485235,0.6518375241779497,0.8601263601263601,1
GO:0022617,extracellular matrix disassembly,10,-0.31058428070391864,-0.85112580302979,0.6521739130434783,0.8601263601263601,1
GO:0042632,cholesterol homeostasis,11,0.30081733534219446,0.85782813458442,0.6525096525096525,0.8601263601263601,1
GO:0055092,sterol homeostasis,11,0.30081733534219446,0.85782813458442,0.6525096525096525,0.8601263601263601,1
GO:0002702,positive regulation of production of molecular mediator of immune response,14,0.28177388831751105,0.8561741573480316,0.6551059730250481,0.8625726395583829,1
GO:2001056,positive regulation of cysteine-type endopeptidase activity,32,-0.2313283756117163,-0.8838154306059517,0.6551724137931034,0.8625726395583829,1
GO:0009416,response to light stimulus,56,-0.20686277600884415,-0.8957470996090672,0.6558704453441295,0.8625726395583829,1
GO:0008154,actin polymerization or depolymerization,50,0.21327716855791926,0.8898188808986975,0.6561264822134387,0.8625726395583829,1
GO:0043588,skin development,33,0.2304668732188303,0.8766884024097272,0.6563706563706564,0.8625726395583829,1
GO:0044706,multi-multicellular organism process,33,0.23097798402395092,0.8786326510947435,0.6563706563706564,0.8625726395583829,1
GO:0002526,acute inflammatory response,13,0.28723395153076575,0.8506167083299122,0.6575875486381323,0.8630228163869166,1
GO:0071398,cellular response to fatty acid,11,0.2985144800230678,0.8512611789919935,0.6583011583011583,0.8630228163869166,1
GO:0008585,female gonad development,12,-0.2949563478289767,-0.8509694648961669,0.6583333333333333,0.8630228163869166,1
GO:0046545,development of primary female sexual characteristics,12,-0.2949563478289767,-0.8509694648961669,0.6583333333333333,0.8630228163869166,1
GO:0032755,positive regulation of interleukin-6 production,10,-0.30960006229904213,-0.848428648884356,0.6583850931677019,0.8630228163869166,1
GO:0042116,macrophage activation,16,-0.27715574450214475,-0.8752956682763988,0.659043659043659,0.8634475553257279,1
GO:0098930,axonal transport,24,-0.2461046594014228,-0.8817740229472507,0.659919028340081,0.8641557646604511,1
GO:1904591,positive regulation of protein import,14,-0.2819316905021272,-0.8598968972890983,0.660455486542443,0.8644196809158445,1
GO:0000380,"alternative mRNA splicing, via spliceosome",25,-0.24164298282038923,-0.8739361443460532,0.662,0.86554403042688,1
GO:0016601,Rac protein signal transduction,14,-0.2811594202898551,-0.8575414587847612,0.6625258799171843,0.86554403042688,1
GO:0001889,liver development,37,0.22795161660838786,0.886869917484949,0.6627680311890838,0.86554403042688,1
GO:0002218,activation of innate immune response,11,-0.30497891867863275,-0.8572698823033481,0.6632231404958677,0.86554403042688,1
GO:0030038,contractile actin filament bundle assembly,23,0.2510556719115628,0.8616638771622114,0.6633266533066132,0.86554403042688,1
GO:0043149,stress fiber assembly,23,0.2510556719115628,0.8616638771622114,0.6633266533066132,0.86554403042688,1
GO:0035265,organ growth,26,0.24192954361943236,0.8661423098129325,0.6653386454183267,0.867730694201466,1
GO:0016242,negative regulation of macroautophagy,13,-0.28190789141162764,-0.846236571881746,0.6659836065573771,0.8681331760225204,1
GO:0090316,positive regulation of intracellular protein transport,40,-0.2170149363029748,-0.8726063678209188,0.6673553719008265,0.8694821882261652,1
GO:0032507,maintenance of protein location in cell,13,0.2840908207785888,0.8413086181127956,0.669260700389105,0.8715246557539253,1
GO:0060485,mesenchyme development,33,0.2292568951421582,0.8720856856193568,0.6698841698841699,0.8715819999358687,1
GO:0099003,vesicle-mediated transport in synapse,29,0.23381409938244052,0.8608024792879484,0.6699801192842942,0.8715819999358687,1
GO:0044273,sulfur compound catabolic process,10,-0.307066278605377,-0.8414850628274995,0.6708074534161491,0.8722186585728368,1
GO:0006303,double-strand break repair via nonhomologous end joining,19,0.26455987443852624,0.862463441542464,0.6719056974459725,0.8732067498026461,1
GO:0000302,response to reactive oxygen species,46,-0.21434670809987982,-0.8894187130581875,0.6728016359918201,0.8739310631579706,1
GO:0001825,blastocyst formation,16,-0.27422668580904336,-0.8660453011559037,0.6735966735966736,0.8740839691065936,1
GO:0009791,post-embryonic development,16,-0.27413113285110985,-0.865743531873364,0.6735966735966736,0.8740839691065936,1
GO:0007549,dosage compensation,10,-0.30611402840743474,-0.8388755144222423,0.6749482401656315,0.8753976923957261,1
GO:0009101,glycoprotein biosynthetic process,41,-0.2157978326312515,-0.874094842544453,0.675564681724846,0.8755888524816616,1
GO:0031109,microtubule polymerization or depolymerization,26,-0.24110950617186877,-0.8760993291788203,0.676,0.8755888524816616,1
GO:0045860,positive regulation of protein kinase activity,67,-0.1965919807770112,-0.887045176164608,0.6761133603238867,0.8755888524816616,1
GO:0010762,regulation of fibroblast migration,10,-0.30566203720568264,-0.8376368768012984,0.6770186335403726,0.8763215111172025,1
GO:0030162,regulation of proteolysis,149,-0.17550506220302214,-0.90413801388941,0.6797385620915033,0.8786276154697207,1
GO:0050864,regulation of B cell activation,23,-0.24347580851634748,-0.866114935014576,0.679920477137177,0.8786276154697207,1
GO:0043276,anoikis,12,0.28458735038759386,0.8312646190040041,0.6800766283524904,0.8786276154697207,1
GO:1903828,negative regulation of cellular protein localization,24,-0.24287521517883076,-0.8702031732487332,0.680161943319838,0.8786276154697207,1
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,29,0.23008735418701454,0.8470822138618248,0.6819085487077535,0.8795632005071023,1
GO:0051250,negative regulation of lymphocyte activation,23,-0.24312882176369938,-0.8648806012606313,0.6819085487077535,0.8795632005071023,1
GO:0061912,selective autophagy,23,-0.24312335112799235,-0.8648611406032511,0.6819085487077535,0.8795632005071023,1
GO:0034470,ncRNA processing,166,-0.1723996409505919,-0.9053686842129044,0.6823027718550106,0.8796320949839073,1
GO:0006605,protein targeting,88,-0.18988310609538234,-0.8959166789639442,0.6831275720164609,0.8802557480651452,1
GO:0045471,response to ethanol,30,0.22909689478570833,0.8496174893928038,0.6845238095238095,0.881614746697082,1
GO:0018205,peptidyl-lysine modification,117,0.17951591131000236,0.8918434521654126,0.685823754789272,0.8828484344693821,1
GO:0071229,cellular response to acid chemical,22,0.25026390042655994,0.8422674761067905,0.6868686868686869,0.8837527820578668,1
GO:0051568,histone H3-K4 methylation,18,0.26455059989526897,0.8470426977127132,0.6872509960159362,0.883804096022487,1
GO:0071675,regulation of mononuclear cell migration,19,0.26092230397829774,0.8506049858917721,0.6895874263261297,0.8861210476542906,1
GO:0150116,regulation of cell-substrate junction organization,15,0.27044008158215643,0.8416615908606025,0.6897880539499036,0.8861210476542906,1
GO:0009112,nucleobase metabolic process,11,-0.296916511245107,-0.8346071385912054,0.6900826446280992,0.8861210476542906,1
GO:1901985,positive regulation of protein acetylation,13,-0.2785373859277327,-0.8361189231989882,0.6905737704918032,0.8863107417401015,1
GO:0030901,midbrain development,19,-0.2518903995883267,-0.8431250776796827,0.691683569979716,0.8872938837562858,1
GO:0090141,positive regulation of mitochondrial fission,10,-0.30217386595475904,-0.828077885115309,0.6935817805383023,0.8890609483614696,1
GO:0051222,positive regulation of protein transport,61,-0.19995809990429658,-0.8795030527944246,0.69375,0.8890609483614696,1
GO:0042987,amyloid precursor protein catabolic process,13,-0.27733292134601656,-0.8325033380747812,0.694672131147541,0.889082095709571,1
GO:0070373,negative regulation of ERK1 and ERK2 cascade,13,-0.2771985997436991,-0.8321001288857598,0.694672131147541,0.889082095709571,1
GO:0070848,response to growth factor,107,0.18207259008124857,0.8880550893693442,0.6950757575757576,0.889082095709571,1
GO:0019076,viral release from host cell,12,-0.28949479680623147,-0.8352125124334132,0.6958333333333333,0.889082095709571,1
GO:0035890,exit from host,12,-0.28949479680623147,-0.8352125124334132,0.6958333333333333,0.889082095709571,1
GO:0035891,exit from host cell,12,-0.28949479680623147,-0.8352125124334132,0.6958333333333333,0.889082095709571,1
GO:0042326,negative regulation of phosphorylation,73,-0.19099038808819946,-0.8773902312351595,0.6977687626774848,0.8904947192884934,1
GO:0045930,negative regulation of mitotic cell cycle,54,-0.20083363354176934,-0.8630300850239356,0.6977687626774848,0.8904947192884934,1
GO:0045926,negative regulation of growth,33,-0.2264058720747807,-0.8655919099947252,0.6983471074380165,0.8904947192884934,1
GO:0006836,neurotransmitter transport,19,0.25804849926409806,0.8412364015235272,0.6994106090373281,0.8904947192884934,1
GO:0032272,negative regulation of protein polymerization,19,0.25754408382229454,0.8395920105181705,0.6994106090373281,0.8904947192884934,1
GO:0072527,pyrimidine-containing compound metabolic process,15,0.26646125854008773,0.8292787276705431,0.6994219653179191,0.8904947192884934,1
GO:0070613,regulation of protein processing,10,-0.29925575977078556,-0.8200811009138306,0.6997929606625258,0.8904947192884934,1
GO:1903317,regulation of protein maturation,10,-0.29925575977078556,-0.8200811009138306,0.6997929606625258,0.8904947192884934,1
GO:0050688,regulation of defense response to virus,17,-0.25898706484268724,-0.8422624464705621,0.7002012072434608,0.8904947192884934,1
GO:0045446,endothelial cell differentiation,13,0.2774685553736844,0.8216973932893141,0.7003891050583657,0.8904947192884934,1
GO:0001659,temperature homeostasis,28,0.23243623026397928,0.8429266361252586,0.7018255578093306,0.8910398746015185,1
GO:0002065,columnar/cuboidal epithelial cell differentiation,10,-0.2979886563750582,-0.8166087281563751,0.7018633540372671,0.8910398746015185,1
GO:0018108,peptidyl-tyrosine phosphorylation,40,-0.211696754994701,-0.8512222227759573,0.7024793388429752,0.8910398746015185,1
GO:0018212,peptidyl-tyrosine modification,40,-0.211696754994701,-0.8512222227759573,0.7024793388429752,0.8910398746015185,1
GO:0045931,positive regulation of mitotic cell cycle,27,-0.2339400463813273,-0.866328707124723,0.7025440313111546,0.8910398746015185,1
GO:0010633,negative regulation of epithelial cell migration,12,0.279322977206113,0.8158876629972153,0.7030651340996169,0.8912628247107619,1
GO:0030036,actin cytoskeleton organization,143,0.17689340363006018,0.9072474460522947,0.7052023121387283,0.8935332192587421,1
GO:0033135,regulation of peptidyl-serine phosphorylation,26,-0.23684358990902885,-0.8605986281258183,0.708,0.8958531238582389,1
GO:0050767,regulation of neurogenesis,51,0.20860214740707234,0.8701939312902643,0.708,0.8958531238582389,1
GO:0046677,response to antibiotic,15,-0.2703608213438103,-0.8399880400668694,0.7080745341614907,0.8958531238582389,1
GO:0008064,regulation of actin polymerization or depolymerization,42,0.21296301616151753,0.8510755503044264,0.7098646034816247,0.8966187856560718,1
GO:0030832,regulation of actin filament length,42,0.21296301616151753,0.8510755503044264,0.7098646034816247,0.8966187856560718,1
GO:0051258,protein polymerization,71,0.19396305149629123,0.8724092430706186,0.7101167315175098,0.8966187856560718,1
GO:0007259,receptor signaling pathway via JAK-STAT,12,-0.2843525509263786,-0.8203767773934603,0.7104166666666667,0.8966187856560718,1
GO:0097696,receptor signaling pathway via STAT,12,-0.2843525509263786,-0.8203767773934603,0.7104166666666667,0.8966187856560718,1
GO:1901570,fatty acid derivative biosynthetic process,14,0.2689711041012006,0.8172727067787133,0.7109826589595376,0.8968945468106386,1
GO:0048524,positive regulation of viral process,19,-0.24942323161657193,-0.8348669972159801,0.7119675456389453,0.8973102992136667,1
GO:0060840,artery development,10,-0.29365048257219667,-0.8047203877249955,0.7122153209109731,0.8973102992136667,1
GO:0002703,regulation of leukocyte mediated immunity,33,0.2211129744600412,0.8411064793133056,0.7123552123552124,0.8973102992136667,1
GO:0045165,cell fate commitment,13,-0.27545051198916937,-0.826852685185854,0.7131147540983607,0.897828868452619,1
GO:0007411,axon guidance,20,-0.24457149857241478,-0.8374265773779386,0.7142857142857143,0.8979890056363511,1
GO:0035924,cellular response to vascular endothelial growth factor stimulus,10,-0.2925569236289938,-0.8017235965429549,0.7142857142857143,0.8979890056363511,1
GO:0097485,neuron projection guidance,20,-0.24457149857241478,-0.8374265773779386,0.7142857142857143,0.8979890056363511,1
GO:0007186,G protein-coupled receptor signaling pathway,55,0.20279161883902785,0.860520072939278,0.7148514851485148,0.8982180607075905,1
GO:0010761,fibroblast migration,13,-0.273049475551676,-0.8196452074751264,0.7151639344262295,0.8982180607075905,1
GO:0031328,positive regulation of cellular biosynthetic process,363,-0.1592093712728908,-0.9240385902936836,0.7163865546218487,0.8993160007193539,1
GO:0006354,"DNA-templated transcription, elongation",28,0.23108265424912688,0.838017912232931,0.718052738336714,0.9009694300666304,1
GO:0006486,protein glycosylation,34,-0.2204920239163967,-0.8458192175215572,0.7214137214137214,0.9039388931663255,1
GO:0043413,macromolecule glycosylation,34,-0.2204920239163967,-0.8458192175215572,0.7214137214137214,0.9039388931663255,1
GO:0051896,regulation of protein kinase B signaling,36,0.21797000647324496,0.8478296835426388,0.7214700193423598,0.9039388931663255,1
GO:0009167,purine ribonucleoside monophosphate metabolic process,10,0.2911827433992923,0.8017621900375516,0.7225433526011561,0.9044342785587333,1
GO:0051817,modulation of process of other organism involved in symbiotic interaction,31,0.22188712061236848,0.8296128366376343,0.7227722772277227,0.9044342785587333,1
GO:0043954,cellular component maintenance,12,-0.2803675902472409,-0.8088798902041588,0.7229166666666667,0.9044342785587333,1
GO:0007265,Ras protein signal transduction,74,-0.18751658987493774,-0.8627873192506976,0.7235772357723578,0.9048221150816159,1
GO:0006469,negative regulation of protein kinase activity,47,-0.20416542690964656,-0.8559401174758061,0.7246963562753036,0.9057827097077765,1
GO:0031346,positive regulation of cell projection organization,60,-0.1936021298064119,-0.847710412758213,0.7252066115702479,0.9059817349771586,1
GO:0002761,regulation of myeloid leukocyte differentiation,16,-0.26328455852196964,-0.8314885697653678,0.7255717255717256,0.905999334156083,1
GO:0032388,positive regulation of intracellular transport,52,-0.19955834963480334,-0.8551226409339084,0.7267326732673267,0.9070092234573868,1
GO:0001934,positive regulation of protein phosphorylation,117,-0.17675547183074636,-0.8841251694498053,0.7270833333333333,0.9070092234573868,1
GO:0051094,positive regulation of developmental process,182,0.1705671791997519,0.9026217710098242,0.7286527514231499,0.9081898953171276,1
GO:0045089,positive regulation of innate immune response,26,0.22959743632065868,0.821991604856356,0.7290836653386454,0.9081898953171276,1
GO:0072698,protein localization to microtubule cytoskeleton,13,0.2702987727584239,0.8004647470261139,0.7295719844357976,0.9081898953171276,1
GO:0051303,establishment of chromosome localization,28,0.2300388952913821,0.8342327354290472,0.7302231237322515,0.9081898953171276,1
GO:0070302,regulation of stress-activated protein kinase signaling cascade,32,-0.22189936079846898,-0.847790845358581,0.7302231237322515,0.9081898953171276,1
GO:1901654,response to ketone,43,0.21031628749456283,0.8429844571333015,0.7302504816955684,0.9081898953171276,1
GO:0043414,macromolecule methylation,88,0.18562535420189494,0.8710917926111804,0.7306201550387597,0.9081898953171276,1
GO:0008654,phospholipid biosynthetic process,54,0.2022112810683347,0.8573313725953875,0.730844793713163,0.9081898953171276,1
GO:0003073,regulation of systemic arterial blood pressure,11,0.2827782864564784,0.8063869380931736,0.7316602316602316,0.9087656679090751,1
GO:0007589,body fluid secretion,15,-0.2604259845300659,-0.80912134842833106,0.7329192546583851,0.9089452480386464,1
GO:0006879,cellular iron ion homeostasis,18,0.25489526959623005,0.8161280937502088,0.7330677290836654,0.9089452480386464,1
