p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
1.3285428714997217e-7,-0.27003004483982995,0.246,0.402,9.612007675300487e-4,ENSNFUG00015002503,,ENSNFUG00015002503,NA,ENSG00000063978,RNF4,ring finger protein 4
1.3929391607105539e-7,0.3790375387497365,0.221,0.101,0.0010077914827740858,msh2,msh2,ENSNFUG00015015901,mutS homolog 2 (E. coli),ENSG00000095002,MSH2,mutS homolog 2
1.49171125710101e-7,-0.3532552986835523,0.133,0.254,0.0010792530945125808,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000132002,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
1.49171125710101e-7,-0.3532552986835523,0.133,0.254,0.0010792530945125808,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000179407,DNAJB8,DnaJ heat shock protein family (Hsp40) member B8
1.49171125710101e-7,-0.3532552986835523,0.133,0.254,0.0010792530945125808,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000172404,DNAJB7,DnaJ heat shock protein family (Hsp40) member B7
1.5489653137789934e-7,-0.2958160315969053,0.268,0.43,0.0011206764045191017,lsm4,lsm4,ENSNFUG00015021666,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",ENSG00000130520,LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
1.5823869216105023e-7,-0.3110315795572282,0.145,0.269,0.0011448569377851983,CCDC167,CCDC167,ENSNFUG00015010371,coiled-coil domain containing 167,ENSG00000198937,CCDC167,coiled-coil domain containing 167
1.759017010006103e-7,0.27501375770450864,0.129,0.035,0.0012726488067394154,scp2a,scp2a,ENSNFUG00015008454,sterol carrier protein 2a,,NA,NA
1.7689576239006818e-7,-0.3803323890200514,0.123,0.244,0.0012798408408921432,irf3,irf3,ENSNFUG00015012079,interferon regulatory factor 3-like,ENSG00000126456,IRF3,interferon regulatory factor 3
1.963546076095906e-7,-0.31609839291728786,0.119,0.237,0.001420625586055388,si:dkey-184a18.5,NA,NA,NA,NA,NA,NA
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000189023,MAGEB16,MAGE family member B16
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000254585,MAGEL2,MAGE family member L2
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000267978,MAGEA9B,MAGE family member A9B
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000123584,MAGEA9,MAGE family member A9
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000198681,MAGEA1,MAGE family member A1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000188408,MAGEB5,MAGE family member B5
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000120289,MAGEB4,MAGE family member B4
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000046774,MAGEC2,MAGE family member C2
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000155495,MAGEC1,MAGE family member C1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000187601,MAGEH1,MAGE family member H1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000176774,MAGEB18,MAGE family member B18
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000179222,MAGED1,MAGE family member D1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000214107,MAGEB1,MAGE family member B1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000177383,MAGEF1,MAGE family member F1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000186675,MAGEE2,MAGE family member E2
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000067445,TRO,trophinin
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000198934,MAGEE1,MAGE family member E1
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000185247,MAGEA11,MAGE family member A11
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000156009,MAGEA8,MAGE family member A8
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000099399,MAGEB2,MAGE family member B2
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000182636,NDN,"necdin, MAGE family member"
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000198798,MAGEB3,MAGE family member B3
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000102316,MAGED2,MAGE family member D2
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000165509,MAGEC3,MAGE family member C3
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000182798,MAGEB17,MAGE family member B17
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000147381,MAGEA4,MAGE family member A4
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000221867,MAGEA3,MAGE family member A3
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000197172,MAGEA6,MAGE family member A6
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000187243,MAGED4B,MAGE family member D4B
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000154545,MAGED4,MAGE family member D4
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000232030,MAGEB6B,MAGE family member B6B
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000176746,MAGEB6,MAGE family member B6
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000124260,MAGEA10,MAGE family member A10
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000177689,MAGEB10,MAGE family member B10
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000213401,MAGEA12,MAGE family member A12
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000268606,MAGEA2,MAGE family member A2
1.9934132607271715e-7,-0.36841471085233646,0.128,0.244,0.0014422344941361085,NDNL2,NDNL2,ENSNFUG00015016512,melanoma-associated antigen G1-like,ENSG00000183305,MAGEA2B,MAGE family member A2B
2.1731556647244234e-7,-0.2683719130547889,0.225,0.38,0.0015722781234281202,SCPEP1,SCPEP1,ENSNFUG00015006385,serine carboxypeptidase 1,ENSG00000121064,SCPEP1,serine carboxypeptidase 1
2.2037762597103434e-7,-0.279930731753681,0.27,0.417,0.0015944321239004335,cbx1b,cbx1b,ENSNFUG00015011548,chromobox 1,ENSG00000108468,CBX1,chromobox 1
2.2675210179960666e-7,0.2563213844203634,0.111,0.025,0.0016405514565201542,arl15a,arl15a,ENSNFUG00015018427,ADP ribosylation factor like GTPase 15,ENSG00000185305,ARL15,ADP ribosylation factor like GTPase 15
2.3589640146434509e-7,-0.32072623803049655,0.129,0.252,0.0017067104645945366,mrps9,mrps9,ENSNFUG00015004033,mitochondrial ribosomal protein S9,ENSG00000135972,MRPS9,mitochondrial ribosomal protein S9
2.3676006877116073e-7,-0.27821395078871264,0.131,0.254,0.001712959097559348,Nfu-g-1-008338,NA,NA,NA,NA,NA,NA
2.403791980837549e-7,0.25524631634466777,0.106,0.022,0.0017391434981359668,BYSL,BYSL,ENSNFUG00015005986,bystin like,ENSG00000112578,BYSL,bystin like
2.4578923649810123e-7,-0.35163733494956617,0.257,0.415,0.0017782851260637624,ABR,ABR,ENSNFUG00015006838,ABR activator of RhoGEF and GTPase,ENSG00000159842,ABR,ABR activator of RhoGEF and GTPase
2.72512271562419e-7,-0.2925171082646283,0.358,0.533,0.0019716262847541016,ndufb8,ndufb8,ENSNFUG00015008675,"NADH:ubiquinone oxidoreductase subunit B8",ENSG00000166136,NDUFB8,"NADH:ubiquinone oxidoreductase subunit B8"
2.72512271562419e-7,-0.2925171082646283,0.358,0.533,0.0019716262847541016,ndufb8,ndufb8,ENSNFUG00015008675,"NADH:ubiquinone oxidoreductase subunit B8",ENSG00000255339,,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa (NDUFB8) and SEC31 homolog B (S. cerevisiae) (SEC31B) readthrough"
3.216174297740703e-7,-0.30883900361039307,0.313,0.481,0.0023269021044153987,ACTR2,ACTR2,ENSNFUG00015024344,actin related protein 2,ENSG00000138071,ACTR2,actin related protein 2
3.2264619473687976e-7,-0.25481876674882165,0.14,0.262,0.002334345218921325,nsd2,nsd2,ENSNFUG00015011241,histone-lysine N-methyltransferase NSD2-like,ENSG00000109685,NSD2,nuclear receptor binding SET domain protein 2
3.3256090881426645e-7,0.32913263755107447,0.125,0.035,0.002406078175271218,CSTA,CSTA,ENSNFUG00015021862,cystatin-A-like,ENSG00000160213,CSTB,cystatin B
3.456855919485062e-7,-0.386035724309211,0.172,0.294,0.0025010352577474423,nfkbie,nfkbie,ENSNFUG00015000381,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon",ENSG00000146232,NFKBIE,NFKB inhibitor epsilon
3.5881580075966996e-7,-0.33431618595405466,0.776,0.867,0.0025960323184962123,ncf4,ncf4,ENSNFUG00015005348,neutrophil cytosolic factor 4,ENSG00000100365,NCF4,neutrophil cytosolic factor 4
3.9195263864480976e-7,-0.29288076322689616,0.497,0.667,0.0028357773405951986,NDUFA13,NDUFA13,ENSNFUG00015022975,"NADH:ubiquinone oxidoreductase subunit A13",ENSG00000186010,NDUFA13,"NADH:ubiquinone oxidoreductase subunit A13"
4.1844208243195595e-7,-0.2784791694832749,0.789,0.859,0.0030274284663952015,Nfu-g-1-014200,NA,NA,NA,NA,NA,NA
4.264093886609409e-7,0.5150288927217892,0.533,0.43,0.0030850719269619074,pstpip1a,pstpip1a,ENSNFUG00015006605,proline-serine-threonine phosphatase interacting protein 1a,ENSG00000140368,PSTPIP1,proline-serine-threonine phosphatase interacting protein 1
4.434011835025219e-7,-0.3158021057306504,0.339,0.504,0.0032080075626407458,fads2,fads2,ENSNFUG00015005732,fatty acid desaturase 2-like,ENSG00000221968,FADS3,fatty acid desaturase 3
4.434011835025219e-7,-0.3158021057306504,0.339,0.504,0.0032080075626407458,fads2,fads2,ENSNFUG00015005732,fatty acid desaturase 2-like,ENSG00000134824,FADS2,fatty acid desaturase 2
4.5336363189309917e-7,-0.35520301927132114,0.426,0.583,0.0032800858767465723,"NAA10","NAA10",ENSNFUG00015005801,"N-alpha-acetyltransferase 10, NatA catalytic subunit",ENSG00000102030,"NAA10","N-alpha-acetyltransferase 10, NatA catalytic subunit"
4.60012139362085e-7,-0.2622912233460469,0.078,0.175,0.003328187828284685,naxe,naxe,ENSNFUG00015023266,"NAD(P)HX epimerase",ENSG00000163382,"NAXE","NAD(P)HX epimerase"
5.400559403054738e-7,-0.29038640709669417,0.433,0.588,0.003907304728110103,grk6,grk6,ENSNFUG00015017890,G protein-coupled receptor kinase 6,ENSG00000198055,GRK6,G protein-coupled receptor kinase 6
6.13744588012228e-7,-0.29354082515047053,0.466,0.635,0.004440442094268469,CEBPZOS,CEBPZOS,ENSNFUG00015013797,protein CEBPZOS-like,ENSG00000218739,CEBPZOS,CEBPZ opposite strand
6.257365561469616e-7,-0.33978784725195865,0.379,0.531,0.004527203983723267,NDUFS8,NDUFS8,ENSNFUG00015003410,"NADH:ubiquinone oxidoreductase core subunit S8",ENSG00000110717,NDUFS8,"NADH:ubiquinone oxidoreductase core subunit S8"
6.499361672426915e-7,-0.27408603094962414,0.088,0.19,0.0047022881700008725,MARCH6,MARCH6,ENSNFUG00015014520,membrane associated ring-CH-type finger 6,ENSG00000145495,MARCHF6,membrane associated ring-CH-type finger 6
6.601821735814326e-7,-0.3023744539740522,0.063,0.151,0.0047764180258616645,ADAT2,ADAT2,ENSNFUG00015002668,adenosine deaminase tRNA specific 2,,NA,NA
7.483191638475925e-7,-0.49007597282102355,0.427,0.617,0.005414089150437331,pfkfb3,pfkfb3,ENSNFUG00015021060,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",ENSG00000170525,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
7.971464096051894e-7,-0.29843561997651924,0.386,0.551,0.005767354273493545,SMC3,SMC3,ENSNFUG00015010726,structural maintenance of chromosomes 3,ENSG00000108055,SMC3,structural maintenance of chromosomes 3
8.130260666229717e-7,-0.2883648520421444,0.07,0.163,0.0058822435920172,ENSNFUG00015016586,,ENSNFUG00015016586,NA,,NA,NA
8.992775249260087e-7,0.45306540468438844,0.285,0.17,0.006506272892839673,ssb,ssb,ENSNFUG00015024701,small RNA binding exonuclease protection factor La,ENSG00000138385,SSB,small RNA binding exonuclease protection factor La
9.490275866713596e-7,-0.5017030604644783,0.356,0.491,0.006866214589567287,DUT,DUT,ENSNFUG00015012340,deoxyuridine triphosphatase,ENSG00000128951,DUT,deoxyuridine triphosphatase
9.85600377988409e-7,-0.35906158941968314,0.528,0.672,0.0071308187347461395,aldh9a1a.1,aldh9a1a.1,ENSNFUG00015009097,"aldehyde dehydrogenase 9 family, member A1a, tandem duplicate 1",ENSG00000143149,ALDH9A1,aldehyde dehydrogenase 9 family member A1
9.877286330274528e-7,0.48991114660107193,0.38,0.267,0.007146216659953622,ufc1,ufc1,ENSNFUG00015000466,ubiquitin-fold modifier conjugating enzyme 1,ENSG00000143222,UFC1,ubiquitin-fold modifier conjugating enzyme 1
1.0082597629003576e-6,-0.25078936211364683,0.087,0.185,0.007294759384584087,nktr,nktr,ENSNFUG00015021251,natural killer cell triggering receptor,ENSG00000114857,NKTR,natural killer cell triggering receptor
1.0267534551756902e-6,-0.3051031653502869,0.479,0.659,0.007428561248196118,acin1b,acin1b,ENSNFUG00015000107,apoptotic chromatin condensation inducer 1b,ENSG00000100813,ACIN1,apoptotic chromatin condensation inducer 1
1.0573585392710328e-6,-0.2655706632281758,0.175,0.301,0.007649989031625923,PPID,PPID,ENSNFUG00015001305,peptidylprolyl isomerase D,ENSG00000171497,PPID,peptidylprolyl isomerase D
1.1578600968798841e-6,-0.2601201037023967,0.261,0.422,0.0083771178009259609,PSMC5,PSMC5,ENSNFUG00015018990,"proteasome 26S subunit, ATPase 5",ENSG00000087191,PSMC5,"proteasome 26S subunit, ATPase 5"
1.1630122427683193e-6,-0.37951853801514135,0.444,0.585,0.00841439357642879,Nfu-g-1-013385,NA,NA,NA,NA,NA,NA
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000186115,CYP4F2,cytochrome P450 family 4 subfamily F member 2
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000186529,CYP4F3,cytochrome P450 family 4 subfamily F member 3
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000162365,CYP4A22,cytochrome P450 family 4 subfamily A member 22
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000187048,CYP4A11,cytochrome P450 family 4 subfamily A member 11
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000186204,CYP4F12,cytochrome P450 family 4 subfamily F member 12
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000171903,CYP4F11,cytochrome P450 family 4 subfamily F member 11
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000142973,CYP4B1,cytochrome P450 family 4 subfamily B member 1
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000186160,CYP4Z1,cytochrome P450 family 4 subfamily Z member 1
1.350227082774861e-6,-0.2976664007016231,0.252,0.393,0.009768892943876119,cyp4f3,cyp4f3,ENSNFUG00015024408,"cytochrome P450, family 4, subfamily F, polypeptide 3",ENSG00000186377,CYP4X1,cytochrome P450 family 4 subfamily X member 1
1.3722943423354602e-6,-0.2654844711831915,0.295,0.444,0.009928549566797054,MRPL10,MRPL10,ENSNFUG00015011631,mitochondrial ribosomal protein L10,ENSG00000159111,MRPL10,mitochondrial ribosomal protein L10
1.46319123608068e-6,-0.2668875751368178,0.116,0.225,0.01058618859304372,recql4,recql4,ENSNFUG00015021784,RecQ like helicase 4,ENSG00000160957,RECQL4,RecQ like helicase 4
1.7552916506935865e-6,0.42609846499698856,0.16,0.067,0.012699535092768098,chd2,chd2,ENSNFUG00015009919,chromodomain helicase DNA binding protein 2,ENSG00000173575,CHD2,chromodomain helicase DNA binding protein 2
1.7552916506935865e-6,0.42609846499698856,0.16,0.067,0.012699535092768098,chd2,chd2,ENSNFUG00015009919,chromodomain helicase DNA binding protein 2,ENSG00000279765,,novel protein
1.792585154521958e-6,-0.2747921510083311,0.299,0.452,0.012969353592966366,ENSNFUG00015025208,,ENSNFUG00015025208,NA,,NA,NA
1.8083272623535767e-6,-0.3215365384607064,0.264,0.407,0.013083247743128128,FAM3C,FAM3C,ENSNFUG00015004219,FAM3 metabolism regulating signaling molecule C,ENSG00000196937,FAM3C,FAM3 metabolism regulating signaling molecule C
1.8160259082650845e-6,-0.3020668432875999,0.432,0.575,0.013138947446297886,dock8,dock8,ENSNFUG00015020906,dedicator of cytokinesis 8,ENSG00000107099,DOCK8,dedicator of cytokinesis 8
1.818248665277481e-6,0.39763802406673615,0.193,0.089,0.013155029093282575,POLA2,POLA2,ENSNFUG00015004179,"DNA polymerase alpha 2, accessory subunit",ENSG00000014138,POLA2,"DNA polymerase alpha 2, accessory subunit"
1.818248665277481e-6,0.39763802406673615,0.193,0.089,0.013155029093282575,POLA2,POLA2,ENSNFUG00015004179,"DNA polymerase alpha 2, accessory subunit",ENSG00000285816,,"novel protein, POLA2-CDC42EP2 readthrough"
1.9145462627993246e-6,0.42337243388052825,0.436,0.321,0.013851742211353114,uhrf1,uhrf1,ENSNFUG00015017248,ubiquitin-like with PHD and ring finger domains 1,ENSG00000276043,UHRF1,ubiquitin like with PHD and ring finger domains 1
1.9379441305901193e-6,-0.2664808160425626,0.122,0.227,0.014021025784819513,COPS3,COPS3,ENSNFUG00015015710,COP9 signalosome subunit 3,ENSG00000141030,COPS3,COP9 signalosome subunit 3
1.9439640559356013e-6,-0.3044397167744104,0.199,0.331,0.014064579944694075,Nfu-g-1-015102,NA,NA,NA,NA,NA,NA
2.1051646614022862e-6,-0.29691918597784916,0.336,0.486,0.015230866325245541,rcc2,rcc2,ENSNFUG00015007003,regulator of chromosome condensation 2,ENSG00000179051,RCC2,regulator of chromosome condensation 2
2.108513014328453e-6,-0.25963492042527325,0.296,0.447,0.015255091658666356,MRPL20,MRPL20,ENSNFUG00015006681,mitochondrial ribosomal protein L20,ENSG00000242485,MRPL20,mitochondrial ribosomal protein L20
2.1417789663254852e-6,-0.31286191276720277,0.505,0.644,0.015495770821364885,clns1a,clns1a,ENSNFUG00015008422,"chloride channel, nucleotide-sensitive, 1A",ENSG00000074201,CLNS1A,chloride nucleotide-sensitive channel 1A
2.758806901736529e-6,-0.33324382473233305,0.158,0.274,0.019959967934063787,TSNAX,TSNAX,ENSNFUG00015010487,translin associated factor X,ENSG00000116918,TSNAX,translin associated factor X
2.758806901736529e-6,-0.33324382473233305,0.158,0.274,0.019959967934063787,TSNAX,TSNAX,ENSNFUG00015010487,translin associated factor X,ENSG00000270106,TSNAX-DISC1,TSNAX-DISC1 readthrough (NMD candidate)
2.7691521425762047e-6,-0.3153357030337637,0.264,0.405,0.020034815751538843,ORMDL2,ORMDL2,ENSNFUG00015022504,ORMDL sphingolipid biosynthesis regulator 2,ENSG00000123353,ORMDL2,ORMDL sphingolipid biosynthesis regulator 2
2.988037939520827e-6,-0.2987840380743404,0.332,0.467,0.021618454492433183,NDUFA6,NDUFA6,ENSNFUG00015012605,"NADH:ubiquinone oxidoreductase subunit A6",ENSG00000184983,NDUFA6,"NADH:ubiquinone oxidoreductase subunit A6"
3.5297245548044973e-6,-0.2703541094285842,0.353,0.526,0.02553755715401054,tm7sf3,tm7sf3,ENSNFUG00015000050,transmembrane 7 superfamily member 3,ENSG00000064115,TM7SF3,transmembrane 7 superfamily member 3
3.8265644659852815e-6,-0.26145463240739414,0.163,0.281,0.027685193911403512,SMARCA5,SMARCA5,ENSNFUG00015003184,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",ENSG00000102038,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
4.412108157545072e-6,0.3844712837072368,0.762,0.728,0.031921602519838596,CD53,CD53,ENSNFUG00015013219,tetraspanin 4,ENSG00000143119,CD53,CD53 molecule
4.8038984114221165e-6,-0.34524076787832714,0.3,0.452,0.034756205006639014,tpm4a,tpm4a,ENSNFUG00015024661,tropomyosin 4,ENSG00000167460,TPM4,tropomyosin 4
4.903242307401484e-6,-0.3158433298041917,0.25,0.393,0.035474958094049734,hspa4b,hspa4b,ENSNFUG00015003337,heat shock 70 kDa protein 4-like,ENSG00000170606,HSPA4,heat shock protein family A (Hsp70) member 4
5.0836571538371405e-6,-0.26550000655788086,0.088,0.178,0.03678025950801171,rad50,rad50,ENSNFUG00015006436,"RAD50 homolog, double strand break repair protein",ENSG00000283782,,novel protein
5.0836571538371405e-6,-0.26550000655788086,0.088,0.178,0.03678025950801171,rad50,rad50,ENSNFUG00015006436,"RAD50 homolog, double strand break repair protein",ENSG00000113522,RAD50,RAD50 double strand break repair protein
5.284361608083371e-6,-0.29100157858604714,0.375,0.526,0.03823235623448319,CSNK2A1,CSNK2A1,ENSNFUG00015002556,casein kinase II subunit alpha,,NA,NA
5.3030486434555574e-6,-0.3293295689946525,0.233,0.358,0.038367556935400955,LSM1,LSM1,ENSNFUG00015018286,"LSM1 homolog, mRNA degradation associated",ENSG00000175324,LSM1,"LSM1 homolog, mRNA degradation associated"
5.414432284956257e-6,0.41136396095866107,0.268,0.163,0.03917341758165852,PURA,PURA,ENSNFUG00015021757,transcriptional activator protein Pur-alpha-like,ENSG00000185129,PURA,purine rich element binding protein A
5.524878059310504e-6,-0.37266420164807434,0.159,0.269,0.039972492759111494,BX537350.1,BX537350.1,ENSNFUG00015021308,sterile alpha motif domain-containing protein 9-like,,NA,NA
5.780408651315429e-6,-0.2546623591024933,0.043,0.111,0.04182125659226713,BRD7,BRD7,ENSNFUG00015000326,bromodomain containing 7,ENSG00000166164,BRD7,bromodomain containing 7
5.917152437112749e-6,-0.33236020705664115,0.163,0.277,0.042810597882510744,zbtb20,zbtb20,ENSNFUG00015004957,zinc finger and BTB domain containing 20,ENSG00000181722,ZBTB20,zinc finger and BTB domain containing 20
6.4587772168838105e-6,-0.34332243483182323,0.164,0.279,0.04672925316415437,SMARCB1.1,NA,NA,NA,NA,NA,NA
7.1536214278900795e-6,0.3787441154506339,0.348,0.23,0.051756451030784724,RPA1,RPA1,ENSNFUG00015002329,replication protein A1,ENSG00000132383,RPA1,replication protein A1
7.1536214278900795e-6,0.3787441154506339,0.348,0.23,0.051756451030784724,RPA1,RPA1,ENSNFUG00015020856,replication protein A 70 kDa DNA-binding subunit-like,ENSG00000132383,RPA1,replication protein A1
7.302344998595123e-6,-0.25345682986037166,0.382,0.536,0.052832466064835715,ndufa10,ndufa10,ENSNFUG00015011066,"NADH:ubiquinone oxidoreductase subunit A10",ENSG00000130414,NDUFA10,"NADH:ubiquinone oxidoreductase subunit A10"
