p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
0.010543397375110845,-0.9523070527408539,0.072,0.171,1,mrpl24,mrpl24,ENSNFUG00015022310,mitochondrial ribosomal protein L24,ENSG00000143314,MRPL24,mitochondrial ribosomal protein L24
0.01111111557176865,0.7805748348125808,0.115,0.014,1,ANKRD12,ANKRD12,ENSNFUG00015015731,ankyrin repeat domain 12,ENSG00000101745,ANKRD12,ankyrin repeat domain 12
0.011443767636102229,-0.5283309245780967,0.086,0.2,1,phf5a,phf5a,ENSNFUG00015018826,PHD finger protein 5A,ENSG00000100410,PHF5A,PHD finger protein 5A
0.011680260013726523,-0.7094583531945028,0.062,0.157,1,ndufb8,ndufb8,ENSNFUG00015008675,"NADH:ubiquinone oxidoreductase subunit B8",ENSG00000166136,NDUFB8,"NADH:ubiquinone oxidoreductase subunit B8"
0.011680260013726523,-0.7094583531945028,0.062,0.157,1,ndufb8,ndufb8,ENSNFUG00015008675,"NADH:ubiquinone oxidoreductase subunit B8",ENSG00000255339,,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa (NDUFB8) and SEC31 homolog B (S. cerevisiae) (SEC31B) readthrough"
0.011727877491107664,-0.7775358536090893,0.134,0.257,1,QKIA,QKIA,ENSNFUG00015005231,protein quaking-A,,NA,NA
0.011903124347916728,0.7219628119150694,0.115,0.014,1,ikzf1,ikzf1,ENSNFUG00015025292,tubulin tyrosine ligase,ENSG00000185811,IKZF1,IKAROS family zinc finger 1
0.01191805317800673,-0.7770381759627938,0.278,0.386,1,NDUFB10,NDUFB10,ENSNFUG00015018142,"NADH:ubiquinone oxidoreductase subunit B10",ENSG00000140990,NDUFB10,"NADH:ubiquinone oxidoreductase subunit B10"
0.012064858246916445,0.2588122253250469,0.316,0.143,1,uck2b,uck2b,ENSNFUG00015008482,uridine-cytidine kinase 2-B,ENSG00000143179,UCK2,uridine-cytidine kinase 2
0.012577119340455812,0.6245068610066532,0.139,0.029,1,clns1a,clns1a,ENSNFUG00015008422,"chloride channel, nucleotide-sensitive, 1A",ENSG00000074201,CLNS1A,chloride nucleotide-sensitive channel 1A
0.012680439843855236,-0.8442679106219964,0.096,0.2,1,MACF1,MACF1,ENSNFUG00015021052,microtubule actin crosslinking factor 1,ENSG00000127603,MACF1,microtubule actin crosslinking factor 1
0.012750491977302379,-1.029298152918948,0.172,0.286,1,OXA1L,OXA1L,ENSNFUG00015000520,OXA1L mitochondrial inner membrane protein,ENSG00000155463,OXA1L,OXA1L mitochondrial inner membrane protein
0.012996125697513319,-0.6141834078593009,0.029,0.1,1,hint2,hint2,ENSNFUG00015024331,histidine triad nucleotide binding protein 2,ENSG00000137133,HINT2,histidine triad nucleotide binding protein 2
0.013054087873257366,0.8361769709523941,0.273,0.129,1,fam32a,fam32a,ENSNFUG00015024832,family with sequence similarity 32 member A,ENSG00000105058,FAM32A,family with sequence similarity 32 member A
0.013610180765730139,0.4528207091444021,0.373,0.186,1,SYAP1,SYAP1,ENSNFUG00015009776,synapse associated protein 1,ENSG00000169895,SYAP1,synapse associated protein 1
0.013692307913120517,-0.9199652729246178,0.048,0.129,1,HPRT1,HPRT1,ENSNFUG00015001123,hypoxanthine phosphoribosyltransferase 1,ENSG00000165704,HPRT1,hypoxanthine phosphoribosyltransferase 1
0.014400530301183672,-0.8368459337626539,0.077,0.171,1,GTPBP8,GTPBP8,ENSNFUG00015007510,GTP binding protein 8 (putative),ENSG00000163607,GTPBP8,GTP binding protein 8 (putative)
0.014439981220679153,0.5487391746498714,0.134,0.029,1,fopnl,fopnl,ENSNFUG00015018099,fgfr1op N-terminal like,ENSG00000133393,CEP20,centrosomal protein 20
0.015181537637518748,-0.9225589395267021,0.153,0.257,1,RNF7,RNF7,ENSNFUG00015008842,ring finger protein 7,ENSG00000114125,RNF7,ring finger protein 7
0.015373679373258684,-0.6576599605346802,0.067,0.157,1,tars1,tars1,ENSNFUG00015021556,threonyl-tRNA synthetase 1,ENSG00000113407,TARS1,threonyl-tRNA synthetase 1
0.015395037146645545,-0.5298870449663418,0.029,0.1,1,sfpq,sfpq,ENSNFUG00015021508,splicing factor proline/glutamine-rich,ENSG00000116560,SFPQ,splicing factor proline and glutamine rich
0.01572008953300886,-0.6542132370093641,0.057,0.143,1,lamtor5,lamtor5,ENSNFUG00015022689,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",ENSG00000134248,LAMTOR5,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
0.015985113954795346,-0.6930263851980231,0.086,0.186,1,PSMD3,PSMD3,ENSNFUG00015016445,"proteasome 26S subunit, non-ATPase 3",ENSG00000108344,PSMD3,"proteasome 26S subunit, non-ATPase 3"
0.016170189528888275,-0.8674331173595811,0.158,0.271,1,ENSNFUG00015007145,,ENSNFUG00015007145,MICOS complex subunit MIC10-like,,NA,NA
0.016207727420187994,-0.3799927186414731,0.029,0.1,1,PRKAR1AB,PRKAR1AB,ENSNFUG00015016021,protein kinase cAMP-dependent type I regulatory subunit alpha,ENSG00000108946,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
0.01668817244317707,-0.38302794610501945,0.043,0.129,1,mrps31,mrps31,ENSNFUG00015009450,mitochondrial ribosomal protein S31,ENSG00000102738,MRPS31,mitochondrial ribosomal protein S31
0.01686152609749098,-0.7246250400140241,0.057,0.143,1,ATP6V1H,ATP6V1H,ENSNFUG00015012131,ATPase H+ transporting V1 subunit H,ENSG00000047249,ATP6V1H,ATPase H+ transporting V1 subunit H
0.017276439793133216,-0.3821258282933868,0.029,0.1,1,MRPS33,MRPS33,ENSNFUG00015002842,mitochondrial ribosomal protein S33,ENSG00000090263,MRPS33,mitochondrial ribosomal protein S33
0.018196218558794188,-0.6115075039280444,0.22,0.343,1,SAP18,SAP18,ENSNFUG00015001902,Sin3A associated protein 18,ENSG00000150459,SAP18,Sin3A associated protein 18
0.018391577692609528,0.5915530799354677,0.105,0.014,1,TEFA,TEFA,ENSNFUG00015018821,thyrotroph embryonic factor-like,ENSG00000167074,TEF,"TEF transcription factor, PAR bZIP family member"
0.018570096941108137,0.4980896147046744,0.105,0.014,1,CNOT8,CNOT8,ENSNFUG00015021166,CCR4-NOT transcription complex subunit 8,ENSG00000155508,CNOT8,CCR4-NOT transcription complex subunit 8
0.01922426576977235,0.5812400792663475,0.129,0.029,1,ENSNFUG00015010984,,ENSNFUG00015010984,AT-rich interaction domain 3B,ENSG00000179361,ARID3B,AT-rich interaction domain 3B
0.019346252849269066,-0.626243189700693,0.077,0.171,1,snu13a,snu13a,ENSNFUG00015014763,"SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5)",ENSG00000100138,SNU13,small nuclear ribonucleoprotein 13
0.019877178361715736,-0.900025031968399,0.144,0.243,1,ndufa2,ndufa2,ENSNFUG00015006610,"NADH:ubiquinone oxidoreductase subunit A2",ENSG00000131495,NDUFA2,"NADH:ubiquinone oxidoreductase subunit A2"
0.02024565545536558,0.2514968114059134,0.129,0.029,1,GPX4B,GPX4B,ENSNFUG00015011604,glutathione peroxidase 4b,ENSG00000167468,GPX4,glutathione peroxidase 4
0.020935776880317485,-0.47544421992689045,0.057,0.143,1,PSMA5,PSMA5,ENSNFUG00015015714,proteasome 20S subunit alpha 5,ENSG00000143106,PSMA5,proteasome 20S subunit alpha 5
0.02112075192714199,-0.6976656114656332,0.153,0.271,1,DDX23,DDX23,ENSNFUG00015021669,DEAD-box helicase 23,ENSG00000174243,DDX23,DEAD-box helicase 23
0.021491579339947466,0.4442925081292397,0.153,0.043,1,CEBPZOS,CEBPZOS,ENSNFUG00015013797,protein CEBPZOS-like,ENSG00000218739,CEBPZOS,CEBPZ opposite strand
0.022400703830137512,0.30030793852142645,0.1,0.014,1,AARS,AARS,ENSNFUG00015022393,alanyl-tRNA synthetase 1,ENSG00000090861,AARS1,alanyl-tRNA synthetase 1
0.022400703830137512,0.5614308453517395,0.1,0.014,1,KIAA1671,KIAA1671,ENSNFUG00015007745,KIAA1671 ortholog,ENSG00000197077,KIAA1671,KIAA1671
0.02246798042369536,-0.8223069509469203,0.072,0.157,1,GCSH,GCSH,ENSNFUG00015017932,"glycine cleavage system H protein, mitochondrial-like",,NA,NA
0.02248984648760761,-0.6432615269200692,0.507,0.543,1,TMEM50A,TMEM50A,ENSNFUG00015014531,transmembrane protein 50A,ENSG00000183726,TMEM50A,transmembrane protein 50A
0.022546726888538166,-0.5383276478903664,0.048,0.129,1,PSMD14,PSMD14,ENSNFUG00015003880,"proteasome 26S subunit, non-ATPase 14",ENSG00000115233,PSMD14,"proteasome 26S subunit, non-ATPase 14"
0.023509917301508202,0.4209323598577781,0.172,0.057,1,mrpl28,mrpl28,ENSNFUG00015010032,mitochondrial ribosomal protein L28,ENSG00000086504,MRPL28,mitochondrial ribosomal protein L28
0.02411017350696188,-0.7094725790936331,0.033,0.1,1,RFC2,RFC2,ENSNFUG00015023767,replication factor C subunit 2,ENSG00000049541,RFC2,replication factor C subunit 2
0.024843182340599096,-0.6802214824757322,0.177,0.286,1,PYURF,PYURF,ENSNFUG00015020907,phosphatidylinositol N-acetylglucosaminyltransferase subunit Y-like,ENSG00000145337,PYURF,PIGY upstream open reading frame
0.025565458036758203,-0.6509294581775407,0.033,0.1,1,PREB,PREB,ENSNFUG00015006741,prolactin regulatory element binding,ENSG00000138073,PREB,prolactin regulatory element binding
0.02587689986647153,-0.6368141378033598,0.081,0.171,1,brd2a,brd2a,ENSNFUG00015018382,bromodomain containing 2a,ENSG00000204256,BRD2,bromodomain containing 2
0.02615805801663675,0.5178889275537253,0.191,0.071,1,fam50a,fam50a,ENSNFUG00015009551,family with sequence similarity 50 member A,ENSG00000071859,FAM50A,family with sequence similarity 50 member A
0.02615805801663675,0.5178889275537253,0.191,0.071,1,fam50a,fam50a,ENSNFUG00015009551,family with sequence similarity 50 member A,ENSG00000145945,FAM50B,family with sequence similarity 50 member B
0.02616871087480942,-0.5148418797447885,0.033,0.1,1,c1d,c1d,ENSNFUG00015024438,C1D nuclear receptor corepressor,ENSG00000197223,C1D,C1D nuclear receptor corepressor
0.02633449631409285,-0.362657044363324,0.057,0.143,1,lsm3,lsm3,ENSNFUG00015015161,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",ENSG00000170860,LSM3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
0.026452148006955455,-0.6466923591987266,0.091,0.186,1,SRSF11,SRSF11,ENSNFUG00015021894,serine/arginine-rich splicing factor 11-like,ENSG00000116754,SRSF11,serine and arginine rich splicing factor 11
0.026452148006955455,-0.6466923591987266,0.091,0.186,1,SRSF11,SRSF11,ENSNFUG00015024186,serine and arginine rich splicing factor 11,ENSG00000116754,SRSF11,serine and arginine rich splicing factor 11
0.026831551459937944,-0.6101631949515816,0.053,0.129,1,Nfu-g-1-022781,NA,NA,NA,NA,NA,NA
0.027141924830687492,-1.091168435653962,0.1,0.186,1,TOB1,TOB1,ENSNFUG00015008514,"transducer of ERBB2, 1",ENSG00000141232,TOB1,"transducer of ERBB2, 1"
0.027327614608871353,-0.7840444006620602,0.282,0.371,1,uqcrh,uqcrh,ENSNFUG00015025127,ubiquinol-cytochrome c reductase hinge protein,ENSG00000233954,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like
0.027327614608871353,-0.7840444006620602,0.282,0.371,1,uqcrh,uqcrh,ENSNFUG00015025127,ubiquinol-cytochrome c reductase hinge protein,ENSG00000173660,UQCRH,ubiquinol-cytochrome c reductase hinge protein
0.027697857815840412,-0.6810696257904391,0.062,0.143,1,ENSNFUG00015012172,NA,NA,NA,NA,NA,NA
0.02792599887986894,0.7129657582598327,0.182,0.071,1,ISCA1,ISCA1,ENSNFUG00015018899,iron-sulfur cluster assembly 1,ENSG00000135070,ISCA1,iron-sulfur cluster assembly 1
0.028730210856143988,-0.7302971123355841,0.053,0.129,1,TRAPPC2L,TRAPPC2L,ENSNFUG00015005855,trafficking protein particle complex 2 like,ENSG00000167515,TRAPPC2L,trafficking protein particle complex subunit 2L
0.029430417291646794,-0.5243107084543416,0.043,0.114,1,CHMP2BA,CHMP2BA,ENSNFUG00015010387,charged multivesicular body protein 2B,ENSG00000083937,CHMP2B,charged multivesicular body protein 2B
0.029739371644210984,-0.548377964066824,0.043,0.114,1,ube2s,ube2s,ENSNFUG00015015437,ubiquitin conjugating enzyme E2 S,ENSG00000108106,UBE2S,ubiquitin conjugating enzyme E2 S
0.03086629199828557,-0.7564661672733637,0.177,0.286,1,ENSNFUG00015009387,,ENSNFUG00015009387,protein LYRIC-like,ENSG00000176909,MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator
0.031231502041500384,-0.9291681191654861,0.12,0.214,1,SMIM8,SMIM8,ENSNFUG00015013382,small integral membrane protein 8,ENSG00000111850,SMIM8,small integral membrane protein 8
0.034366220369105,-0.42380080687344635,0.043,0.114,1,WDR82.1,NA,NA,NA,NA,NA,NA
0.03470127715168404,-0.52977646093454,0.062,0.143,1,PPIL2,PPIL2,ENSNFUG00015012545,peptidylprolyl isomerase like 2,ENSG00000100023,PPIL2,peptidylprolyl isomerase like 2
0.036411104670451964,0.40657560449741115,0.115,0.029,1,CABZ01043370.1,CABZ01043370.1,ENSNFUG00015006902,"cell division cycle 37, HSP90 cochaperone",ENSG00000105401,CDC37,"cell division cycle 37, HSP90 cochaperone"
0.03713682705630996,-0.4155958362606542,0.081,0.171,1,chd9,chd9,ENSNFUG00015022190,chromodomain helicase DNA binding protein 9,ENSG00000177200,CHD9,chromodomain helicase DNA binding protein 9
0.03749031713283878,-0.7849250976524718,0.057,0.129,1,PLAT,PLAT,ENSNFUG00015016559,"plasminogen activator, tissue type",ENSG00000104368,PLAT,"plasminogen activator, tissue type"
0.037645059862867224,-0.6714263229060928,0.167,0.271,1,SRSF11.1,NA,NA,NA,NA,NA,NA
0.0379361165464193,0.48310026777898507,0.278,0.143,1,SOD2,SOD2,ENSNFUG00015011560,superoxide dismutase 2,ENSG00000112096,SOD2,superoxide dismutase 2
0.038187359732063955,-0.8444340084625612,0.139,0.229,1,tmem258,tmem258,ENSNFUG00015006554,transmembrane protein 258,ENSG00000134825,TMEM258,transmembrane protein 258
0.03832863559697578,0.6993372297073179,0.234,0.114,1,sqstm1,sqstm1,ENSNFUG00015002500,sequestosome 1,ENSG00000161011,SQSTM1,sequestosome 1
0.03870432396680265,0.478432173828372,0.134,0.043,1,tmem205,tmem205,ENSNFUG00015002866,transmembrane protein 205,ENSG00000105518,TMEM205,transmembrane protein 205
0.03882639369768075,-0.8397797197596631,0.11,0.2,1,eif2s2,eif2s2,ENSNFUG00015014032,"eukaryotic translation initiation factor 2, subunit 2 beta",ENSG00000125977,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
0.039238630849296866,-0.8301109613513376,0.057,0.129,1,Nfu-g-1-016071,NA,NA,NA,NA,NA,NA
0.04039709027738932,0.3963839783375098,0.201,0.086,1,Nfu-g-1-015059,NA,NA,NA,NA,NA,NA
0.041050499705671976,-0.7187348402072975,0.067,0.143,1,LSM12,LSM12,ENSNFUG00015024782,LSM12 homolog,ENSG00000161654,LSM12,LSM12 homolog
0.04159420174050979,0.7159481914123441,0.167,0.071,1,EIF6,EIF6,ENSNFUG00015006013,eukaryotic translation initiation factor 6,ENSG00000242372,EIF6,eukaryotic translation initiation factor 6
0.04159420174050979,0.7159481914123441,0.167,0.071,1,EIF6,EIF6,ENSNFUG00015006013,eukaryotic translation initiation factor 6,ENSG00000261582,,novel transcript
0.04173256249921332,-0.5855874295386123,0.038,0.1,1,cops2,cops2,ENSNFUG00015011860,COP9 signalosome subunit 2,ENSG00000166200,COPS2,COP9 signalosome subunit 2
0.04199050796176551,-0.7747339094108603,0.057,0.129,1,MCTS1,MCTS1,ENSNFUG00015000494,MCTS1 re-initiation and release factor,ENSG00000101898,MCTS2P,"MCTS family member 2, pseudogene"
0.04199050796176551,-0.7747339094108603,0.057,0.129,1,MCTS1,MCTS1,ENSNFUG00015000494,MCTS1 re-initiation and release factor,ENSG00000232119,MCTS1,MCTS1 re-initiation and release factor
0.04217407453897015,-0.6480959096371295,0.038,0.1,1,srpk1a,srpk1a,ENSNFUG00015023169,SRSF protein kinase 1a,,NA,NA
0.042547726954023236,-0.6991691814710992,0.115,0.2,1,gtf2f1,gtf2f1,ENSNFUG00015004207,"general transcription factor IIF, polypeptide 1",ENSG00000125651,GTF2F1,general transcription factor IIF subunit 1
0.042998034508545765,-0.5408903668421063,0.048,0.114,1,ubtfl,ubtfl,ENSNFUG00015008607,nucleolar transcription factor 1-A-like,ENSG00000185404,SP140L,SP140 nuclear body protein like
0.042998034508545765,-0.5408903668421063,0.048,0.114,1,ubtfl,ubtfl,ENSNFUG00015008607,nucleolar transcription factor 1-A-like,ENSG00000067066,SP100,SP100 nuclear antigen
0.042998034508545765,-0.5408903668421063,0.048,0.114,1,ubtfl,ubtfl,ENSNFUG00015008607,nucleolar transcription factor 1-A-like,ENSG00000255009,UBTFL1,upstream binding transcription factor like 1
0.042998034508545765,-0.5408903668421063,0.048,0.114,1,ubtfl,ubtfl,ENSNFUG00015008607,nucleolar transcription factor 1-A-like,ENSG00000176256,HMGB4,high mobility group box 4
0.04306896220933582,-0.6463481992446143,0.038,0.1,1,LYSMD2,LYSMD2,ENSNFUG00015007627,LysM domain containing 2,ENSG00000140280,LYSMD2,LysM domain containing 2
0.04352628588680674,-0.5825702389715471,0.077,0.157,1,MIA3,MIA3,ENSNFUG00015000172,MIA SH3 domain ER export factor 3,ENSG00000154305,MIA3,MIA SH3 domain ER export factor 3
0.04352628588680674,-0.5825702389715471,0.077,0.157,1,MIA3,MIA3,ENSNFUG00015000172,MIA SH3 domain ER export factor 3,ENSG00000164299,SPZ1,spermatogenic leucine zipper 1
0.04368258947416758,0.47339234969742694,0.134,0.043,1,KIAA0141,KIAA0141,ENSNFUG00015000304,DAP3 binding cell death enhancer 1,ENSG00000081791,DELE1,DAP3 binding cell death enhancer 1
0.04397984604487729,-0.5476752644469572,0.038,0.1,1,EXOSC7,EXOSC7,ENSNFUG00015013930,exosome component 7,ENSG00000075914,EXOSC7,exosome component 7
0.044294020358643806,-0.5959318132878333,0.268,0.357,1,sec61g,sec61g,ENSNFUG00015015991,SEC61 translocon gamma subunit,ENSG00000132432,SEC61G,SEC61 translocon subunit gamma
0.04444135360528299,-0.5352888230170335,0.038,0.1,1,ENSNFUG00015024347,,ENSNFUG00015024347,NA,,NA,NA
0.04493262684850173,-0.5932278814304452,0.086,0.171,1,NDUFAF8,NDUFAF8,ENSNFUG00015015827,"NADH:ubiquinone oxidoreductase complex assembly factor 8",ENSG00000224877,NDUFAF8,"NADH:ubiquinone oxidoreductase complex assembly factor 8"
0.0453056026168472,0.3450911738156852,0.196,0.086,1,Nfu-g-1-021485,NA,NA,NA,NA,NA,NA
0.04537663489451204,-0.5480618738994734,0.038,0.1,1,MED18,MED18,ENSNFUG00015001344,mediator complex subunit 18,ENSG00000130772,MED18,mediator complex subunit 18
0.048211751167339424,-0.4603926748139175,0.048,0.114,1,THOC1,THOC1,ENSNFUG00015010728,THO complex 1,ENSG00000079134,THOC1,THO complex 1
0.04907181833993126,-0.6866392027252157,0.153,0.243,1,pfdn4,pfdn4,ENSNFUG00015024009,prefoldin subunit 4,ENSG00000101132,PFDN4,prefoldin subunit 4
0.049083348201166714,-0.6963782362051555,0.081,0.157,1,NDUFS8,NDUFS8,ENSNFUG00015003410,"NADH:ubiquinone oxidoreductase core subunit S8",ENSG00000110717,NDUFS8,"NADH:ubiquinone oxidoreductase core subunit S8"
0.05178829636131534,-0.6959527407297074,0.081,0.157,1,ENSNFUG00015006151,,ENSNFUG00015006151,tubulin alpha 4a,,NA,NA
0.05178972828352311,0.554049886588635,0.167,0.071,1,PQBP1L,PQBP1L,ENSNFUG00015021397,polyglutamine binding protein 1,ENSG00000102103,PQBP1,polyglutamine binding protein 1
0.05178972828352311,0.6967628552541102,0.167,0.071,1,C5H9ORF78,C5H9ORF78,ENSNFUG00015005795,"chromosome sgr18 open reading frame, human C9orf78",ENSG00000136819,C9orf78,chromosome 9 open reading frame 78
0.05186882659637919,-0.33985166036316716,0.038,0.1,1,si:ch211-59d15.9,si:ch211-59d15.9,ENSNFUG00015004765,SAYSVFN motif domain containing 1,ENSG00000112167,SAYSD1,SAYSVFN motif domain containing 1
0.05412962400231194,0.7411338979442972,0.234,0.129,1,cct6a,cct6a,ENSNFUG00015006445,chaperonin containing TCP1 subunit 6A,ENSG00000132141,CCT6B,chaperonin containing TCP1 subunit 6B
0.05644876977309255,-0.6122642326786769,0.115,0.2,1,ZNF706.2,NA,NA,NA,NA,NA,NA
0.05952987448758753,-0.36201177801907924,0.694,0.657,1,EIF3M,EIF3M,ENSNFUG00015007690,eukaryotic translation initiation factor 3 subunit M,ENSG00000149100,EIF3M,eukaryotic translation initiation factor 3 subunit M
0.06087696174179909,-0.5256655391740772,0.091,0.171,1,PSMD7,PSMD7,ENSNFUG00015019333,"proteasome 26S subunit, non-ATPase 7",ENSG00000103035,PSMD7,"proteasome 26S subunit, non-ATPase 7"
0.06177396235963959,-0.8118987660625602,0.148,0.229,1,NEDD8,NEDD8,ENSNFUG00015007349,NEDD8-like,ENSG00000129559,NEDD8,NEDD8 ubiquitin like modifier
0.06307450142240392,-0.457522211896669,0.062,0.129,1,ERCC6,ERCC6,ENSNFUG00015002908,DNA excision repair protein ERCC-6-like,ENSG00000225830,ERCC6,"ERCC excision repair 6, chromatin remodeling factor"
0.06557418279082401,-0.5469082618888589,0.043,0.1,1,TRAPPC4,TRAPPC4,ENSNFUG00015019472,trafficking protein particle complex 4,ENSG00000196655,TRAPPC4,trafficking protein particle complex subunit 4
0.06906096811851321,-0.7748812379271105,0.153,0.229,1,lsm4,lsm4,ENSNFUG00015021666,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",ENSG00000130520,LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
0.07011286572633431,-0.5293833807423494,0.096,0.171,1,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000132002,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
0.07011286572633431,-0.5293833807423494,0.096,0.171,1,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000179407,DNAJB8,DnaJ heat shock protein family (Hsp40) member B8
0.07011286572633431,-0.5293833807423494,0.096,0.171,1,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000172404,DNAJB7,DnaJ heat shock protein family (Hsp40) member B7
0.07027359091365824,0.5831760362531256,0.177,0.086,1,LAMTOR4,LAMTOR4,ENSNFUG00015019199,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4",ENSG00000188186,LAMTOR4,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4"
0.0711005283720881,-0.7462100426151176,0.053,0.114,1,HN1A,HN1A,ENSNFUG00015016552,hematological and neurological expressed 1 protein-like,,NA,NA
0.07162475074707615,0.31830160133172936,0.201,0.1,1,ECHS1,ECHS1,ENSNFUG00015002747,"enoyl-CoA hydratase, short chain 1",ENSG00000127884,ECHS1,"enoyl-CoA hydratase, short chain 1"
0.07203204211243286,0.42372835239885553,0.201,0.1,1,PITHD1,PITHD1,ENSNFUG00015021569,PITH domain containing 1,ENSG00000057757,PITHD1,PITH domain containing 1
0.07506407665701458,-0.668017166902234,0.077,0.143,1,RSBN1L,RSBN1L,ENSNFUG00015004939,round spermatid basic protein 1-like protein,ENSG00000187257,RSBN1L,round spermatid basic protein 1 like
0.07506407665701458,-0.668017166902234,0.077,0.143,1,RSBN1L,RSBN1L,ENSNFUG00015020374,round spermatid basic protein 1-like,ENSG00000187257,RSBN1L,round spermatid basic protein 1 like
0.07550248408252576,-0.43275061067861087,0.053,0.114,1,anp32b,anp32b,ENSNFUG00015004927,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",ENSG00000136938,ANP32B,acidic nuclear phosphoprotein 32 family member B
0.07657464947244333,0.29365635751619973,0.12,0.043,1,ENSNFUG00015012417,,ENSNFUG00015012417,cAMP-responsive element modulator-like,,NA,NA
0.07760062210084147,-0.6168727420623212,0.096,0.171,1,MTX1,MTX1,ENSNFUG00015004120,metaxin-1-like,ENSG00000173171,MTX1,metaxin 1
0.07878097892289683,-0.32611592827078695,0.053,0.114,1,CDC40,CDC40,ENSNFUG00015010408,cell division cycle 40,ENSG00000168438,CDC40,cell division cycle 40
0.07878097892289683,-0.3839885719338507,0.053,0.114,1,WDR61,WDR61,ENSNFUG00015007653,WD repeat domain 61,ENSG00000140395,WDR61,WD repeat domain 61
0.07945774359118238,-0.4227151095822006,0.129,0.214,1,PSMB1,PSMB1,ENSNFUG00015007077,proteasome 20S subunit beta 1,ENSG00000008018,PSMB1,proteasome 20S subunit beta 1
0.07948427627767789,-0.45306418531602266,0.239,0.329,1,CHMP5B,CHMP5B,ENSNFUG00015006435,charged multivesicular body protein 5,ENSG00000086065,CHMP5,charged multivesicular body protein 5
0.0799660517476044,-1.0521702498773238,0.057,0.114,1,U2SURP,U2SURP,ENSNFUG00015010506,U2 snRNP associated SURP domain containing,ENSG00000163714,U2SURP,U2 snRNP associated SURP domain containing
0.08028155824281749,0.8906218378899469,0.383,0.271,1,hspe1,hspe1,ENSNFUG00015004832,heat shock 10 protein 1,ENSG00000115541,HSPE1,heat shock protein family E (Hsp10) member 1
0.0830527857610277,-0.5679429769695661,0.067,0.129,1,CDC26,CDC26,ENSNFUG00015019295,cell division cycle 26,ENSG00000176386,CDC26,cell division cycle 26
0.08330346391288859,-0.401304997983293,0.129,0.214,1,MRPL10,MRPL10,ENSNFUG00015011631,mitochondrial ribosomal protein L10,ENSG00000159111,MRPL10,mitochondrial ribosomal protein L10
0.08438093119075972,0.2775971778363373,0.139,0.057,1,DCUN1D5,DCUN1D5,ENSNFUG00015008441,DCN1-like protein 5,ENSG00000137692,DCUN1D5,defective in cullin neddylation 1 domain containing 5
0.08456064683460111,-0.5707672292217887,0.397,0.443,1,NDUFS5,NDUFS5,ENSNFUG00015021442,"NADH:ubiquinone oxidoreductase subunit S5",ENSG00000168653,NDUFS5,"NADH:ubiquinone oxidoreductase subunit S5"
0.08497361059954531,-0.38318775373905944,0.053,0.114,1,ENSNFUG00015016205,NA,NA,NA,NA,NA,NA
0.08524354873395215,0.6355131473334485,0.77,0.571,1,ISCU,ISCU,ENSNFUG00015015707,iron-sulfur cluster assembly enzyme,ENSG00000136003,ISCU,iron-sulfur cluster assembly enzyme
0.08524354873395215,0.6355131473334485,0.77,0.571,1,ISCU,ISCU,ENSNFUG00015020818,iron-sulfur cluster assembly scaffold protein IscU-like,ENSG00000136003,ISCU,iron-sulfur cluster assembly enzyme
0.08550805880552177,0.4424219218804357,0.191,0.1,1,C4H22ORF28,C4H22ORF28,ENSNFUG00015012511,"RNA 2',3'-cyclic phosphate and 5'-OH ligase",ENSG00000100220,RTCB,"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
0.08897017750190547,-0.948694003650211,0.048,0.1,1,tra2b,tra2b,ENSNFUG00015024781,transformer 2 beta homolog,ENSG00000136527,TRA2B,transformer 2 beta homolog
0.08897017750190547,-0.948694003650211,0.048,0.1,1,tra2b,tra2b,ENSNFUG00015025384,transformer 2 beta homolog,ENSG00000136527,TRA2B,transformer 2 beta homolog
